horario,numero,cor
08:39:19,5,V
08:39:01,4,V
08:39,13,P
08:39,12,P
08:38:49,14,P
08:38:31,8,P
08:38:19,11,P
08:38:01,10,P
08:38,12,P
08:38,6,V
08:37:49,13,P
08:37:31,7,V
08:37:18,12,P
08:37:01,9,P
08:37,11,P
08:36:48,5,V
08:36:31,3,V
08:36:18,10,P
08:36:01,12,P
08:36,12,P
08:36,9,P
08:35:48,3,V
08:35:31,4,V
08:35:18,7,V
08:35:18,1,V
08:35:01,3,V
08:35,9,P
08:35,1,V
08:34:48,7,V
08:34:31,9,P
08:34:18,10,P
08:34:01,3,V
08:34,9,P
08:34,13,P
08:33:48,14,P
08:33:31,6,V
08:33:18,6,V
08:33:01,6,V
08:33,10,P
08:33,3,V
08:32:48,7,V
08:32:30,6,V
08:32:18,13,P
08:32:00,10,P
08:32,5,V
08:32,2,V
08:31:48,4,V
08:31:30,7,V
08:31:18,5,V
08:31:00,0,B
08:31,13,P
08:31,0,B
08:30:48,5,V
08:30:30,1,V
08:30:18,11,P
08:30:00,2,V
08:30,11,P
08:30,2,V
08:29:48,4,V
08:29:30,12,P
08:29:18,9,P
08:29:00,12,P
08:29,10,P
08:29,0,B
08:28:48,11,P
08:28:30,2,V
08:28:17,2,V
08:28:00,11,P
08:28,1,V
08:27:47,9,P
08:27:30,14,P
08:27:17,0,B
08:27:00,8,P
08:27,11,P
08:27,1,V
08:26:47,11,P
08:26:30,7,V
08:26:17,11,P
08:26:00,5,V
08:26,5,V
08:26,10,P
08:25:47,1,V
08:25:30,2,V
08:25:17,9,P
08:25:00,0,B
08:25,6,V
08:25,11,P
08:24:47,11,P
08:24:30,11,P
08:24:17,1,V
08:24:00,11,P
08:24,11,P
08:24,2,V
08:23:47,13,P
08:23:29,5,V
08:23:29,4,V
08:23:17,9,P
08:23,9,P
08:23,12,P
08:22:59,4,V
08:22:47,11,P
08:22:29,10,P
08:22:17,1,V
08:22,2,V
08:22,12,P
08:21:59,3,V
08:21:47,12,P
08:21:29,8,P
08:21:17,10,P
08:21,2,V
08:21,3,V
08:20:59,1,V
08:20:47,9,P
08:20:29,7,V
08:20:17,7,V
08:20,6,V
08:20,2,V
08:19:59,9,P
08:19:47,6,V
08:19:29,7,V
08:19:16,0,B
08:19,0,B
08:19,4,V
08:18:59,13,P
08:18:46,10,P
08:18:29,9,P
08:18:16,7,V
08:18,9,P
08:18,8,P
08:17:59,1,V
08:17:46,10,P
08:17:29,3,V
08:17:16,3,V
08:17,1,V
08:17,13,P
08:16:59,6,V
08:16:46,6,V
08:16:29,13,P
08:16:16,3,V
08:16,9,P
08:16,2,V
08:15:59,14,P
08:15:46,1,V
08:15:29,12,P
08:15:16,1,V
08:15,14,P
08:15,9,P
08:14:59,10,P
08:14:46,14,P
08:14:28,11,P
08:14:16,10,P
08:14,13,P
08:14,6,V
08:13:58,4,V
08:13:46,11,P
08:13:28,13,P
08:13:16,11,P
08:13,4,V
08:13,12,P
08:12:58,0,B
08:12:46,2,V
08:12:28,13,P
08:12:16,9,P
08:12:16,7,V
08:12,5,V
08:12,13,P
08:11:58,11,P
08:11:46,7,V
08:11:28,7,V
08:11:16,3,V
08:11,0,B
08:11,13,P
08:10:58,0,B
08:10:46,8,P
08:10:28,2,V
08:10:15,12,P
08:10,11,P
08:10,5,V
08:09:58,6,V
08:09:45,4,V
08:09:28,6,V
08:09:15,13,P
08:09,6,V
08:09,5,V
08:08:58,12,P
08:08:45,2,V
08:08:28,0,B
08:08:15,3,V
08:08,9,P
08:08,3,V
08:07:58,7,V
08:07:45,2,V
08:07:28,13,P
08:07:15,4,V
08:07,10,P
08:07,2,V
08:06:58,12,P
08:06:45,12,P
08:06:28,3,V
08:06:15,8,P
08:06,3,V
08:06,12,P
08:05:58,3,V
08:05:45,12,P
08:05:28,3,V
08:05:15,12,P
08:05,6,V
08:05,0,B
08:04:57,12,P
08:04:45,10,P
08:04:27,1,V
08:04:15,6,V
08:04,7,V
08:04,13,P
08:03:57,8,P
08:03:45,0,B
08:03:27,2,V
08:03:15,2,V
08:03,5,V
08:03,8,P
08:02:57,11,P
08:02:45,4,V
08:02:27,12,P
08:02:15,0,B
08:02,12,P
08:02,1,V
08:01:57,5,V
08:01:45,4,V
08:01:27,13,P
08:01:14,8,P
08:01,3,V
08:01,12,P
08:00:57,3,V
08:00:44,7,V
08:00:27,5,V
08:00:14,2,V
08:00,4,V
08:00,7,V
07:59:57,12,P
07:59:44,8,P
07:59:27,12,P
07:59:14,9,P
07:59,8,P
07:59,0,B
07:58:57,1,V
07:58:44,10,P
07:58:27,14,P
07:58:14,11,P
07:58:14,4,V
07:58,6,V
07:58,8,P
07:57:57,6,V
07:57:44,4,V
07:57:27,8,P
07:57:14,1,V
07:57,9,P
07:57,2,V
07:56:56,0,B
07:56:44,7,V
07:56:26,9,P
07:56:14,6,V
07:56,3,V
07:56,13,P
07:55:56,3,V
07:55:44,14,P
07:55:26,1,V
07:55:14,12,P
07:55,11,P
07:55,13,P
07:54:56,8,P
07:54:44,12,P
07:54:44,9,P
07:54:26,1,V
07:54:14,9,P
07:54,5,V
07:54,1,V
07:53:56,8,P
07:53:44,6,V
07:53:26,8,P
07:53:14,7,V
07:53,4,V
07:53,5,V
07:52:56,2,V
07:52:44,0,B
07:52:26,13,P
07:52:13,6,V
07:52,0,B
07:52,7,V
07:51:56,13,P
07:51:43,0,B
07:51:26,4,V
07:51:13,6,V
07:51,2,V
07:51,8,P
07:50:56,13,P
07:50:43,7,V
07:50:26,12,P
07:50:13,12,P
07:50,11,P
07:49:56,3,V
07:49:43,5,V
07:49:26,10,P
07:49:13,13,P
07:49,5,V
07:49,2,V
07:48:56,9,P
07:48:43,8,P
07:48:26,6,V
07:48:13,0,B
07:48,12,P
07:48,7,V
07:47:55,2,V
07:47:43,4,V
07:47:25,1,V
07:47:13,12,P
07:47,8,P
07:47,3,V
07:46:55,12,P
07:46:43,7,V
07:46:25,11,P
07:46:13,14,P
07:45:55,7,V
07:45:43,10,P
07:45:25,11,P
07:45:13,5,V
07:44:55,9,P
07:44:43,1,V
07:44:25,14,P
07:44:13,4,V
07:43:55,5,V
07:43:43,6,V
07:43:25,11,P
07:43:12,1,V
07:42:55,4,V
07:42:42,13,P
07:42:25,8,P
07:42:12,0,B
07:41:55,5,V
07:41:42,13,P
07:41:25,1,V
07:41:12,11,P
07:40:55,4,V
07:40:42,1,V
07:40:25,8,P
07:40:12,2,V
07:39:55,6,V
07:39:42,2,V
07:39:25,12,P
07:39:12,9,P
07:38:54,4,V
07:38:42,12,P
07:38:24,10,P
07:38:12,5,V
07:37:54,3,V
07:37:42,0,B
07:37:24,13,P
07:37:12,0,B
07:36:54,2,V
07:36:42,5,V
07:36:24,5,V
07:36:12,4,V
07:35:54,11,P
07:35:42,5,V
07:35:24,12,P
07:35:12,11,P
07:34:54,0,B
07:34:42,2,V
07:34:24,11,P
07:34:11,6,V
07:33:54,5,V
07:33:41,0,B
07:33:24,10,P
07:33:11,7,V
07:32:54,14,P
07:32:41,2,V
07:32:24,1,V
07:32:11,6,V
07:31:54,4,V
07:31:41,5,V
07:31:24,2,V
07:31:11,2,V
07:30:54,6,V
07:30:41,5,V
07:30:24,5,V
07:30:11,3,V
07:29:54,14,P
07:29:41,10,P
07:29:23,8,P
07:29:11,10,P
07:28:53,4,V
07:28:41,9,P
07:28:23,11,P
07:28:11,8,P
07:27:53,9,P
07:27:41,14,P
07:27:23,9,P
07:27:11,2,V
07:26:53,5,V
07:26:41,0,B
07:26:23,11,P
07:26:11,13,P
07:25:53,5,V
07:25:41,13,P
07:25:23,8,P
07:25:10,1,V
07:24:53,12,P
07:24:40,10,P
07:24:23,11,P
07:24:10,11,P
07:23:53,1,V
07:23:40,12,P
07:23:23,13,P
07:23:10,3,V
07:22:53,14,P
07:22:40,13,P
07:22:23,6,V
07:22:10,14,P
07:21:53,1,V
07:21:40,9,P
07:21:23,10,P
07:21:10,8,P
07:20:53,1,V
07:20:40,13,P
07:20:22,6,V
07:20:10,11,P
07:19:52,9,P
07:19:40,9,P
07:19:22,12,P
07:19:10,7,V
07:18:52,4,V
07:18:40,12,P
07:18:22,7,V
07:18:10,0,B
07:17:52,12,P
07:17:40,5,V
07:17:22,13,P
07:17:10,4,V
07:16:52,2,V
07:16:40,0,B
07:16:22,9,P
07:16:09,4,V
07:15:52,9,P
07:15:39,12,P
07:15:22,14,P
07:15:09,4,V
07:14:52,0,B
07:14:39,14,P
07:14:22,4,V
07:14:09,4,V
07:13:52,9,P
07:13:39,1,V
07:13:22,10,P
07:13:09,9,P
07:12:52,10,P
07:12:39,8,P
07:12:22,2,V
07:12:09,1,V
07:12:09,2,V
07:11:52,14,P
07:11:39,1,V
07:11:22,4,V
07:11:09,3,V
07:10:51,8,P
07:10:39,0,B
07:10:21,8,P
07:10:09,14,P
07:09:51,14,P
07:09:39,3,V
07:09:21,11,P
07:09:09,6,V
07:08:51,4,V
07:08:39,0,B
07:08:21,14,P
07:08:09,0,B
07:07:51,11,P
07:07:39,9,P
07:07:21,14,P
07:07:08,10,P
07:06:51,8,P
07:06:38,11,P
07:06:21,12,P
07:06:08,12,P
07:05:51,8,P
07:05:38,1,V
07:05:21,3,V
07:05:08,9,P
07:04:51,14,P
07:04:38,9,P
07:04:21,11,P
07:04:08,8,P
07:03:51,9,P
07:03:38,8,P
07:03:21,9,P
07:03:08,6,V
07:02:51,7,V
07:02:38,3,V
07:02:21,11,P
07:02:08,4,V
07:01:50,5,V
07:01:38,9,P
07:01:20,11,P
07:01:08,2,V
07:00:50,7,V
07:00:38,2,V
07:00:20,5,V
07:00:08,0,B
06:59:50,1,V
06:59:38,13,P
06:59:20,8,P
06:59:08,11,P
06:58:50,12,P
06:58:38,2,V
06:58:20,2,V
06:58:07,5,V
06:57:50,7,V
06:57:37,7,V
06:57:20,5,V
06:57:07,11,P
06:56:50,5,V
06:56:37,13,P
06:56:20,12,P
06:56:07,6,V
06:55:50,1,V
06:55:37,9,P
06:55:20,4,V
06:55:07,5,V
06:54:50,11,P
06:54:37,8,P
06:54:20,3,V
06:54:07,10,P
06:53:50,0,B
06:53:37,9,P
06:53:20,1,V
06:53:07,7,V
06:52:49,13,P
06:52:37,0,B
06:52:19,10,P
06:52:07,4,V
06:51:49,7,V
06:51:37,11,P
06:51:19,2,V
06:51:07,6,V
06:50:49,12,P
06:50:37,5,V
06:50:19,11,P
06:50:07,11,P
06:49:49,4,V
06:49:36,3,V
06:49:19,10,P
06:49:06,10,P
06:48:49,4,V
06:48:36,11,P
06:48:19,12,P
06:48:06,9,P
06:47:49,6,V
06:47:49,9,P
06:47:36,11,P
06:47:19,9,P
06:47:06,11,P
06:46:49,14,P
06:46:36,10,P
06:46:19,0,B
06:46:06,6,V
06:45:49,2,V
06:45:36,2,V
06:45:19,0,B
06:45:06,3,V
06:44:49,0,B
06:44:36,7,V
06:44:19,13,P
06:44:06,12,P
06:43:48,5,V
06:43:36,9,P
06:43:18,7,V
06:43:06,8,P
06:42:48,4,V
06:42:36,11,P
06:42:18,7,V
06:42:06,10,P
06:41:48,14,P
06:41:36,8,P
06:41:18,10,P
06:41:06,13,P
06:40:48,13,P
06:40:35,6,V
06:40:18,3,V
06:40:05,14,P
06:39:48,4,V
06:39:35,7,V
06:39:18,10,P
06:39:05,9,P
06:38:48,7,V
06:38:35,12,P
06:38:18,8,P
06:38:05,8,P
06:37:48,8,P
06:37:35,14,P
06:37:18,8,P
06:37:05,10,P
06:36:48,6,V
06:36:35,3,V
06:36:18,8,P
06:36:05,13,P
06:35:48,8,P
06:35:35,9,P
06:35:18,12,P
06:35:05,9,P
06:34:47,4,V
06:34:35,9,P
06:34:17,9,P
06:34:05,1,V
06:33:47,3,V
06:33:35,9,P
06:33:17,2,V
06:33:05,8,P
06:32:47,11,P
06:32:35,1,V
06:32:17,5,V
06:32:05,6,V
06:31:47,8,P
06:31:34,0,B
06:31:17,1,V
06:31:04,11,P
06:30:47,1,V
06:30:34,13,P
06:30:17,4,V
06:30:04,12,P
06:29:47,11,P
06:29:34,7,V
06:29:17,13,P
06:29:04,5,V
06:28:47,4,V
06:28:34,9,P
06:28:17,4,V
06:28:04,8,P
06:27:47,8,P
06:27:34,2,V
06:27:17,9,P
06:27:04,13,P
06:26:47,8,P
06:26:34,10,P
06:26:17,3,V
06:26:04,0,B
06:25:46,4,V
06:25:34,0,B
06:25:16,12,P
06:25:04,14,P
06:24:46,9,P
06:24:34,14,P
06:24:16,14,P
06:24:04,10,P
06:23:46,10,P
06:23:34,13,P
06:23:16,4,V
06:23:04,4,V
06:22:46,13,P
06:22:33,1,V
06:22:16,2,V
06:22:03,10,P
06:21:46,12,P
06:21:33,5,V
06:21:16,1,V
06:21:03,3,V
06:20:46,4,V
06:20:33,7,V
06:20:16,9,P
06:20:03,3,V
06:19:46,10,P
06:19:33,1,V
06:19:33,12,P
06:19:16,0,B
06:19:03,12,P
06:18:46,7,V
06:18:33,11,P
06:18:16,13,P
06:18:03,6,V
06:17:46,12,P
06:17:33,4,V
06:17:15,3,V
06:17:03,0,B
06:16:45,4,V
06:16:33,4,V
06:16:15,6,V
06:16:03,2,V
06:15:45,13,P
06:15:33,12,P
06:15:15,8,P
06:15:03,5,V
06:14:45,9,P
06:14:33,8,P
06:14:15,6,V
06:14:03,7,V
06:13:45,5,V
06:13:33,10,P
06:13:15,14,P
06:13:02,11,P
06:12:45,1,V
06:12:32,5,V
06:12:15,3,V
06:12:02,4,V
06:11:45,12,P
06:11:32,11,P
06:11:15,7,V
06:11:02,6,V
06:10:45,14,P
06:10:32,6,V
06:10:15,13,P
06:10:02,2,V
06:09:45,12,P
06:09:32,2,V
06:09:15,4,V
06:09:02,2,V
06:08:45,9,P
06:08:32,5,V
06:08:14,2,V
06:08:02,0,B
06:07:44,0,B
06:07:32,0,B
06:07:14,12,P
06:07:02,5,V
06:06:44,12,P
06:06:32,13,P
06:06:14,10,P
06:06:02,12,P
06:05:44,2,V
06:05:32,14,P
06:05:14,1,V
06:05:02,8,P
06:04:44,4,V
06:04:32,8,P
06:04:14,3,V
06:04:01,2,V
06:03:44,4,V
06:03:31,14,P
06:03:14,5,V
06:03:01,11,P
06:02:44,6,V
06:02:31,9,P
06:02:14,8,P
06:02:01,10,P
06:01:44,12,P
06:01:31,14,P
06:01:14,14,P
06:01:01,9,P
06:00:44,4,V
06:00:31,6,V
06:00:14,5,V
06:00:01,8,P
05:59:44,9,P
05:59:31,3,V
05:59:13,3,V
05:59:01,6,V
05:58:43,8,P
05:58:31,11,P
05:58:13,12,P
05:58:01,14,P
05:57:43,8,P
05:57:31,5,V
05:57:13,3,V
05:57:01,10,P
05:56:43,12,P
05:56:31,2,V
05:56:13,10,P
05:56:01,0,B
05:55:43,12,P
05:55:31,7,V
05:55:13,10,P
05:55:00,14,P
05:54:43,6,V
05:54:30,0,B
05:54:13,11,P
05:54:00,8,P
05:53:43,9,P
05:53:30,10,P
05:53:13,6,V
05:53:00,4,V
05:52:43,7,V
05:52:30,9,P
05:52:13,9,P
05:52:00,6,V
05:51:43,11,P
05:51:30,12,P
05:51:13,11,P
05:51:00,14,P
05:50:43,6,V
05:50:30,13,P
05:50:13,13,P
05:50:00,13,P
05:49:42,10,P
05:49:30,13,P
05:49:12,14,P
05:49:00,0,B
05:48:42,6,V
05:48:30,11,P
05:48:12,2,V
05:48:00,11,P
05:47:42,13,P
05:47:30,5,V
05:47:12,14,P
05:47:00,13,P
05:46:42,14,P
05:46:30,6,V
05:46:12,6,V
05:45:59,8,P
05:45:42,2,V
05:45:29,14,P
05:45:12,14,P
05:44:59,11,P
05:44:42,7,V
05:44:29,1,V
05:44:12,11,P
05:43:59,1,V
05:43:42,3,V
05:43:29,3,V
05:43:12,10,P
05:42:59,5,V
05:42:42,3,V
05:42:29,14,P
05:42:12,14,P
05:41:59,14,P
05:41:42,8,P
05:41:29,0,B
05:41:12,5,V
05:41:12,0,B
05:40:59,14,P
05:40:41,0,B
05:40:29,9,P
05:40:11,12,P
05:39:59,12,P
05:39:41,3,V
05:39:29,9,P
05:39:11,6,V
05:38:59,3,V
05:38:41,10,P
05:38:29,7,V
05:38:11,7,V
05:37:59,12,P
05:37:41,11,P
05:37:29,10,P
05:37:11,0,B
05:36:59,5,V
05:36:41,11,P
05:36:28,11,P
05:36:11,6,V
05:35:58,7,V
05:35:41,6,V
05:35:28,7,V
05:35:11,9,P
05:34:58,2,V
05:34:41,0,B
05:34:28,13,P
05:34:11,8,P
05:33:58,7,V
05:33:41,3,V
05:33:28,2,V
05:33:11,1,V
05:32:58,13,P
05:32:41,8,P
05:32:28,9,P
05:32:11,9,P
05:31:58,6,V
05:31:40,13,P
05:31:28,7,V
05:31:10,4,V
05:30:58,0,B
05:30:40,3,V
05:30:28,8,P
05:30:10,6,V
05:29:58,12,P
05:29:40,3,V
05:29:28,9,P
05:29:10,4,V
05:28:58,4,V
05:28:40,14,P
05:28:28,13,P
05:28:10,2,V
05:27:58,2,V
05:27:40,3,V
05:27:27,13,P
05:27:10,14,P
05:26:57,9,P
05:26:40,14,P
05:26:27,7,V
05:26:10,10,P
05:25:57,9,P
05:25:40,1,V
05:25:27,0,B
05:25:10,5,V
05:24:57,12,P
05:24:40,11,P
05:24:27,3,V
05:24:10,12,P
05:23:57,8,P
05:23:40,4,V
05:23:27,12,P
05:23:10,4,V
05:22:57,10,P
05:22:39,0,B
05:22:27,8,P
05:22:09,6,V
05:21:57,1,V
05:21:39,7,V
05:21:27,14,P
05:21:09,11,P
05:20:57,14,P
05:20:39,1,V
05:20:27,4,V
05:20:09,13,P
05:19:57,8,P
05:19:39,3,V
05:19:27,0,B
05:19:09,7,V
05:18:57,3,V
05:18:39,12,P
05:18:39,1,V
05:18:27,1,V
05:18:09,12,P
05:17:56,11,P
05:17:39,11,P
05:17:26,9,P
05:17:09,11,P
05:16:56,12,P
05:16:39,0,B
05:16:26,14,P
05:16:09,10,P
05:15:56,1,V
05:15:39,3,V
05:15:26,11,P
05:15:09,9,P
05:14:56,0,B
05:14:39,6,V
05:14:26,0,B
05:14:09,0,B
05:13:56,7,V
05:13:39,10,P
05:13:26,1,V
05:13:08,2,V
05:12:56,7,V
05:12:38,0,B
05:12:26,6,V
05:12:08,1,V
05:11:56,5,V
05:11:38,0,B
05:11:26,2,V
05:11:08,5,V
05:10:56,1,V
05:10:38,12,P
05:10:26,5,V
05:10:08,8,P
05:09:56,9,P
05:09:38,10,P
05:09:26,10,P
05:09:08,12,P
05:08:55,9,P
05:08:38,14,P
05:08:25,14,P
05:08:08,12,P
05:07:55,8,P
05:07:38,11,P
05:07:25,0,B
05:07:08,3,V
05:06:55,9,P
05:06:38,10,P
05:06:25,1,V
05:06:08,2,V
05:05:55,8,P
05:05:38,10,P
05:05:25,13,P
05:05:08,0,B
05:04:55,9,P
05:04:38,8,P
05:04:25,2,V
05:04:07,11,P
05:03:55,6,V
05:03:37,3,V
05:03:25,4,V
05:03:07,12,P
05:02:55,9,P
05:02:37,4,V
05:02:25,9,P
05:02:07,8,P
05:01:55,0,B
05:01:37,4,V
05:01:25,9,P
05:01:07,6,V
05:00:55,10,P
05:00:37,0,B
05:00:25,5,V
05:00:07,0,B
04:59:54,0,B
04:59:37,12,P
04:59:24,8,P
04:59:07,10,P
04:58:54,11,P
04:58:37,4,V
04:58:24,2,V
04:58:07,12,P
04:57:54,1,V
04:57:37,0,B
04:57:24,10,P
04:57:07,11,P
04:56:54,14,P
04:56:37,5,V
04:56:24,10,P
04:56:07,0,B
04:55:54,0,B
04:55:37,13,P
04:55:24,9,P
04:55:06,5,V
04:54:54,7,V
04:54:36,9,P
04:54:24,9,P
04:54:06,1,V
04:53:54,9,P
04:53:36,13,P
04:53:24,11,P
04:53:06,7,V
04:52:54,2,V
04:52:36,14,P
04:52:24,13,P
04:52:06,2,V
04:51:54,14,P
04:51:36,14,P
04:51:24,3,V
04:51:06,9,P
04:50:53,2,V
04:50:36,3,V
04:50:23,3,V
04:50:06,9,P
04:49:53,4,V
04:49:36,3,V
04:49:23,1,V
04:49:06,14,P
04:48:53,11,P
04:48:36,14,P
04:48:23,13,P
04:48:06,5,V
04:47:53,9,P
04:47:36,8,P
04:47:23,10,P
04:47:06,10,P
04:46:53,13,P
04:46:36,2,V
04:46:23,2,V
04:46:05,0,B
04:45:53,1,V
04:45:35,10,P
04:45:23,0,B
04:45:23,6,V
04:45:05,1,V
04:44:53,0,B
04:44:35,3,V
04:44:23,3,V
04:44:05,13,P
04:43:53,1,V
04:43:35,2,V
04:43:23,9,P
04:43:05,5,V
04:42:53,1,V
04:42:35,14,P
04:42:23,7,V
04:42:05,5,V
04:41:53,5,V
04:41:35,9,P
04:41:22,1,V
04:41:05,3,V
04:40:52,3,V
04:40:35,1,V
04:40:22,0,B
04:40:05,8,P
04:39:52,0,B
04:39:35,0,B
04:39:22,0,B
04:39:05,5,V
04:38:52,5,V
04:38:35,0,B
04:38:22,3,V
04:38:05,11,P
04:37:52,9,P
04:37:35,12,P
04:37:22,8,P
04:37:04,0,B
04:36:52,7,V
04:36:34,0,B
04:36:22,5,V
04:36:04,14,P
04:35:52,5,V
04:35:34,12,P
04:35:22,6,V
04:35:04,8,P
04:34:52,7,V
04:34:34,7,V
04:34:22,11,P
04:34:04,10,P
04:33:52,1,V
04:33:34,8,P
04:33:22,12,P
04:33:04,3,V
04:32:52,2,V
04:32:34,6,V
04:32:21,2,V
04:32:04,6,V
04:31:51,7,V
04:31:34,12,P
04:31:21,2,V
04:31:04,13,P
04:30:51,11,P
04:30:34,12,P
04:30:21,7,V
04:30:04,14,P
04:29:51,8,P
04:29:34,3,V
04:29:21,13,P
04:29:04,7,V
04:28:51,2,V
04:28:34,7,V
04:28:21,7,V
04:28:03,12,P
04:27:51,12,P
04:27:33,0,B
04:27:21,8,P
04:27:03,5,V
04:26:51,14,P
04:26:33,8,P
04:26:21,3,V
04:26:03,14,P
04:25:51,10,P
04:25:33,14,P
04:25:21,3,V
04:25:03,7,V
04:24:51,6,V
04:24:33,10,P
04:24:21,4,V
04:24:03,6,V
04:23:51,13,P
04:23:33,8,P
04:23:20,0,B
04:23:03,10,P
04:22:50,3,V
04:22:33,5,V
04:22:20,1,V
04:22:03,12,P
04:21:50,6,V
04:21:33,14,P
04:21:20,2,V
04:21:03,0,B
04:20:50,0,B
04:20:33,0,B
04:20:20,10,P
04:20:03,14,P
04:19:50,10,P
04:19:33,13,P
04:19:20,5,V
04:19:02,13,P
04:18:50,6,V
04:18:32,3,V
04:18:20,1,V
04:18:02,12,P
04:17:50,1,V
04:17:32,4,V
04:17:20,6,V
04:17:02,0,B
04:16:50,1,V
04:16:32,1,V
04:16:20,12,P
04:16:02,7,V
04:15:50,14,P
04:15:32,4,V
04:15:20,14,P
04:15:02,8,P
04:14:50,11,P
04:14:32,14,P
04:14:20,9,P
04:14:02,6,V
04:13:49,6,V
04:13:32,11,P
04:13:19,4,V
04:13:02,5,V
04:12:49,5,V
04:12:32,0,B
04:12:19,0,B
04:12:02,11,P
04:11:49,5,V
04:11:32,13,P
04:11:19,2,V
04:11:02,7,V
04:10:49,8,P
04:10:32,13,P
04:10:19,9,P
04:10:02,2,V
04:09:49,4,V
04:09:31,0,B
04:09:19,4,V
04:09:01,7,V
04:09:01,4,V
04:08:49,5,V
04:08:31,7,V
04:08:19,9,P
04:08:01,11,P
04:07:49,7,V
04:07:31,9,P
04:07:19,2,V
04:07:01,1,V
04:06:49,2,V
04:06:31,3,V
04:06:19,2,V
04:06:01,1,V
04:05:49,7,V
04:05:31,7,V
04:05:19,1,V
04:05:01,12,P
04:04:48,2,V
04:04:31,9,P
04:04:18,5,V
04:04:01,3,V
04:03:48,12,P
04:03:31,8,P
04:03:18,4,V
04:03:01,2,V
04:02:48,12,P
04:02:31,4,V
04:02:18,6,V
04:02:01,0,B
04:01:48,2,V
04:01:31,2,V
04:01:18,5,V
04:01:01,6,V
04:00:48,14,P
04:00:30,12,P
04:00:18,10,P
04:00:00,0,B
03:59:48,11,P
03:59:30,10,P
03:59:18,5,V
03:59:00,7,V
03:58:48,13,P
03:58:30,5,V
03:58:18,13,P
03:58:00,2,V
03:57:48,3,V
03:57:30,10,P
03:57:18,0,B
03:57:00,7,V
03:56:47,4,V
03:56:30,13,P
03:56:17,5,V
03:56:00,2,V
03:55:47,4,V
03:55:30,5,V
03:55:17,1,V
03:55:00,2,V
03:54:47,2,V
03:54:30,12,P
03:54:17,10,P
03:54:00,12,P
03:53:47,2,V
03:53:30,12,P
03:53:17,6,V
03:53:00,12,P
03:52:47,9,P
03:52:30,5,V
03:52:17,5,V
03:52:00,4,V
03:51:47,4,V
03:51:29,7,V
03:51:17,7,V
03:50:59,7,V
03:50:47,8,P
03:50:29,0,B
03:50:17,4,V
03:49:59,6,V
03:49:47,6,V
03:49:29,9,P
03:49:17,4,V
03:48:59,7,V
03:48:47,8,P
03:48:29,8,P
03:48:17,7,V
03:47:59,10,P
03:47:46,5,V
03:47:29,4,V
03:47:16,7,V
03:46:59,5,V
03:46:46,7,V
03:46:29,1,V
03:46:16,10,P
03:45:59,8,P
03:45:46,14,P
03:45:29,8,P
03:45:16,4,V
03:44:59,9,P
03:44:46,2,V
03:44:29,11,P
03:44:16,11,P
03:43:59,8,P
03:43:46,14,P
03:43:29,1,V
03:43:16,3,V
03:42:59,6,V
03:42:46,12,P
03:42:29,5,V
03:42:16,2,V
03:41:58,3,V
03:41:46,3,V
03:41:28,7,V
03:41:16,14,P
03:40:58,4,V
03:40:46,14,P
03:40:28,10,P
03:40:16,11,P
03:39:58,14,P
03:39:46,4,V
03:39:28,12,P
03:39:16,0,B
03:38:58,6,V
03:38:45,7,V
03:38:28,0,B
03:38:15,4,V
03:37:58,9,P
03:37:45,11,P
03:37:28,12,P
03:37:15,10,P
03:36:58,1,V
03:36:45,8,P
03:36:28,3,V
03:36:15,1,V
03:35:58,8,P
03:35:45,9,P
03:35:28,2,V
03:35:15,6,V
03:34:58,6,V
03:34:45,11,P
03:34:28,14,P
03:34:15,2,V
03:33:58,12,P
03:33:45,10,P
03:33:28,13,P
03:33:15,4,V
03:32:57,9,P
03:32:45,5,V
03:32:27,14,P
03:32:15,6,V
03:31:57,3,V
03:31:45,8,P
03:31:27,5,V
03:31:15,9,P
03:30:57,2,V
03:30:45,2,V
03:30:27,11,P
03:30:15,3,V
03:29:57,11,P
03:29:44,8,P
03:29:27,6,V
03:29:14,6,V
03:28:57,4,V
03:28:44,10,P
03:28:27,8,P
03:28:14,5,V
03:27:57,11,P
03:27:44,8,P
03:27:27,9,P
03:27:14,3,V
03:26:57,2,V
03:26:44,7,V
03:26:27,0,B
03:26:14,11,P
03:25:57,12,P
03:25:44,8,P
03:25:27,11,P
03:25:14,13,P
03:24:57,10,P
03:24:44,12,P
03:24:27,7,V
03:24:14,4,V
03:23:56,6,V
03:23:44,2,V
03:23:26,14,P
03:23:14,8,P
03:22:56,2,V
03:22:44,13,P
03:22:26,10,P
03:22:14,14,P
03:21:56,11,P
03:21:44,10,P
03:21:26,13,P
03:21:14,5,V
03:20:56,8,P
03:20:43,8,P
03:20:26,9,P
03:20:13,7,V
03:19:56,1,V
03:19:43,8,P
03:19:26,14,P
03:19:13,7,V
03:18:56,11,P
03:18:43,2,V
03:18:26,3,V
03:18:13,2,V
03:17:56,13,P
03:17:43,4,V
03:17:26,12,P
03:17:13,2,V
03:16:56,0,B
03:16:43,11,P
03:16:26,14,P
03:16:13,8,P
03:15:56,10,P
03:15:43,0,B
03:15:26,13,P
03:15:13,12,P
03:14:55,4,V
03:14:43,11,P
03:14:25,1,V
03:14:13,5,V
03:13:55,4,V
03:13:43,11,P
03:13:25,14,P
03:13:13,0,B
03:12:55,13,P
